roi_index,roi_label,raw_score,prior_score
1,Precentral_L,5.331641584938034,0.8532059314387292
2,Precentral_R,4.594329826502359,0.7352162362210323
3,Frontal_Sup_L,5.018087407409741,0.8030288368548963
4,Frontal_Sup_R,5.539025647319347,0.8863929544767101
5,Frontal_Sup_Orb_L,0.0,0.0
6,Frontal_Sup_Orb_R,3.5688048675080144,0.0
7,Frontal_Mid_L,5.122007986156728,0.8196589221246858
8,Frontal_Mid_R,5.831292651954954,0.9331635293449435
9,Frontal_Mid_Orb_L,3.675754181100502,0.0
10,Frontal_Mid_Orb_R,3.6133930882363017,0.0
11,Frontal_Inf_Oper_L,4.848936266997175,0.7759601087698474
12,Frontal_Inf_Oper_R,4.1437470062095105,0.0
13,Frontal_Inf_Tri_L,5.7187844500538,0.9151591935942524
14,Frontal_Inf_Tri_R,5.852972733537222,0.9366329250095587
15,Frontal_Inf_Orb_L,3.950629992897303,0.0
16,Frontal_Inf_Orb_R,4.249840330311625,0.0
17,Rolandic_Oper_L,0.0,0.0
18,Rolandic_Oper_R,4.1067779348104985,0.0
19,Supp_Motor_Area_L,5.7802458182780425,0.9249946641689072
20,Supp_Motor_Area_R,5.088389517922128,0.8142790637739901
21,Olfactory_L,0.0,0.0
22,Olfactory_R,0.0,0.0
23,Frontal_Sup_Medial_L,5.412471029723249,0.8661408147438016
24,Frontal_Sup_Medial_R,5.539593650005645,0.8864838501705226
25,Frontal_Med_Orb_L,0.0,0.0
26,Frontal_Med_Orb_R,0.0,0.0
27,Rectus_L,0.0,0.0
28,Rectus_R,0.0,0.0
29,Insula_L,4.6726763310201616,0.7477537823589647
30,Insula_R,5.092567915416598,0.8149477196596863
31,Cingulum_Ant_L,0.0,0.0
32,Cingulum_Ant_R,0.0,0.0
33,Cingulum_Mid_L,4.379382788717789,0.7008189338777783
34,Cingulum_Mid_R,5.165544190435035,0.826625884762894
35,Cingulum_Post_L,0.0,0.0
36,Cingulum_Post_R,0.0,0.0
37,Hippocampus_L,0.0,0.0
38,Hippocampus_R,0.0,0.0
39,ParaHippocampal_L,0.0,0.0
40,ParaHippocampal_R,0.0,0.0
41,Amygdala_L,0.0,0.0
42,Amygdala_R,0.0,0.0
43,Calcarine_L,0.0,0.0
44,Calcarine_R,0.0,0.0
45,Cuneus_L,4.349775583425856,0.0
46,Cuneus_R,3.615063072654947,0.0
47,Lingual_L,0.0,0.0
48,Lingual_R,0.0,0.0
49,Occipital_Sup_L,4.217994006623438,0.0
50,Occipital_Sup_R,4.172957258925227,0.0
51,Occipital_Mid_L,4.408778507834741,0.7055230388912028
52,Occipital_Mid_R,4.170348513610372,0.0
53,Occipital_Inf_L,0.0,0.0
54,Occipital_Inf_R,0.0,0.0
55,Fusiform_L,0.0,0.0
56,Fusiform_R,0.0,0.0
57,Postcentral_L,4.300876276499862,0.0
58,Postcentral_R,3.6543267788278135,0.0
59,Parietal_Sup_L,5.21610253340243,0.8347165782981376
60,Parietal_Sup_R,4.333119429024333,0.0
61,Parietal_Inf_L,6.168796600220032,0.9871732308517452
62,Parietal_Inf_R,6.248950444996892,1.0
63,SupraMarginal_L,4.139773780166388,0.0
64,SupraMarginal_R,5.830902127642059,0.9331010349602731
65,Angular_L,4.836110632959934,0.7739076626590755
66,Angular_R,5.697625873523264,0.9117732527523825
67,Precuneus_L,4.71160916408437,0.7539840818959661
68,Precuneus_R,4.805009975416482,0.7689307216803944
69,Paracentral_Lobule_L,0.0,0.0
70,Paracentral_Lobule_R,0.0,0.0
